oracle,Pattern,TM,MAT,MAT_TM,,Comments
0,0,0,0,0,,/* Now the selectors */
0,0,0,0,0,,/* Now the coding tables */
0,0,0,0,0,,//set the sender
0,0,0,0,0,,// taskcontainer nested element can contain other tasks - no other // nested elements possible
0,0,0,0,0,,// set the reply to addresses
0,0,0,0,0,,//create the URL //ant equivalent of  fileToConvert.toURI().toURL().toExternalForm();
0,0,0,0,0,,// Assign/reassign message charset from MimeType
0,0,0,0,0,,// make sure there are no issues concerning line separator interpretation // a line separator for regex (perl) is always a unix line (ie \n)
0,0,0,0,0,,// Should not happen
0,0,0,0,0,,// Using default
0,0,0,0,0,,// Using javax.activation.DataSource paradigm
0,0,0,0,0,,// Assuming mime type in form "text/XXXX; charset=XXXXXX"
0,0,0,0,0,,// Skip 'charset='
0,0,0,0,0,,// sb.append( response + "\r\n" );
0,0,0,0,0,,// default srcDir to basedir
0,0,0,0,0,,// Require destDir
0,0,0,0,0,,// the second hex character if a character needs to be escaped
0,0,0,0,0,,// File to convert // where to put the results
0,0,0,0,0,,// end of file // '1' // ')' // 'Y' // '&' // 'S' // 'Y'
0,0,0,0,0,,// Build the full file names
0,0,0,0,0,,// Inlined: // int zvec = bsR(zn);
0,0,0,0,0,,// deactivate this test as imports within targets are not allowed
0,0,0,0,0,,// initialize the above 3 arrays
0,0,0,0,0,,// Make sure we're not about to clobber something
0,0,0,0,0,,/* not a char and not EOF */
0,0,0,0,0,,// if we run into a timeout, the run-away thread shall not // make the VM run forever - if no timeout occurs, Ant's // main thread will still be there to let the new thread // finish
0,0,0,0,0,,// (with blockSize 900k) //      256 byte
0,0,0,1,1,,// Make intermediate directories if needed // XXX JDK 1.1 doesn't have File.getParentFile,
0,0,0,0,0,,//     1024 byte
0,0,0,0,0,,//this.fork = s;
0,0,0,0,0,,// No need to keep track of Bcc'd addresses
0,0,0,0,0,,// Blindly trust the user doesn't set any invalid headers
0,0,1,1,1,,//TODO: use ANTLR to parse the grammar file to do this.
0,0,0,0,0,,// RFC 822 s4.1: "Reply-To:" header is optional
0,0,0,0,0,,// Fine, Java 1.3 or earlier, do it by hand.
0,0,0,0,0,,// if no output directory is specified, used the target's directory
0,0,0,0,0,,// first off, make sure that we've got a from and to extension
0,0,0,0,0,,// extra field length
0,0,0,0,0,,// Error strings
0,0,0,0,0,,//Ignore - We do not want this to stop the build.
0,0,0,0,0,,//validating
0,0,0,0,0,,//set the schema source for the doc
0,0,0,0,0,,// OS/2 - use same mechanism as Windows 2000
0,0,0,0,0,,"/*         * JUnit 3.7 adds a getName method to TestCase - so we now         * have a name attribute in IntrospectionHelperTest if we run         * under JUnit 3.7 but not in earlier versions.         *         * Simply add it here and remove it after the tests.         */"
0,0,0,0,0,,//enable XSD
0,0,0,0,0,,//validate the parser type
0,0,0,0,0,,//enable schema checking
0,0,0,0,0,,// Some systems have /bin/env, others /usr/bin/env, just try
0,0,0,0,0,,//By default, use the shell launcher for VMS //
0,0,0,0,0,,//turn off DTDs if desired
0,0,0,0,0,,//schema declarations go in next
0,0,0,0,0,,// Running on Windows or something, so skip it.
0,0,0,0,0,,// wait for connection
0,0,0,0,0,,//      256 byte //    18002 byte //    18002 byte
0,0,0,0,0,,//     6192 byte //     6192 byte //     6192 byte //       24 byte
0,0,0,0,0,,//     1028 byte //      512 byte //     3096 byte //        6 byte //--------------- //    60798 byte
0,0,0,0,0,,//on openvms even exit value signals failure; // for other platforms nonzero exit value signals failure
0,0,0,0,0,,//  3600000 byte //   900000 byte //--------------- //  4560782 byte //===============
0,0,0,0,0,,// Make a limited attempt to extract a sanitized email address // Prefer text in <brackets>, ignore anything in (parentheses)
0,0,0,0,0,,// * * * * * Raw protocol methods below here * * * * *
0,0,0,0,0,,// make sure dot is on new line
0,0,0,0,0,,// raw supports <CRLF>.<CRLF>
0,0,0,0,0,,// Check that the response is one of the valid codes
0,0,0,0,0,,// ensure always \r\n
0,0,0,0,0,,// Add the key to the enviromnent copy
0,0,0,0,0,,//this is almost implausible, but required handling
0,0,0,0,0,,// file name
0,0,0,0,0,,// add extra dot
0,0,0,0,0,,//SchemaLocation
0,0,0,0,0,,// while
0,0,0,0,0,,//private Path extdirs;
0,0,0,0,0,,// first off, make sure that we've got a srcdir
0,0,0,0,0,,// UNDONE
0,0,0,0,0,,// create a TarEntry for the LongLink, the contents // of which are the entry's name
0,0,0,0,0,,// parse the VMS logicals into required format ("VAR=VAL[,VAL2]")
0,0,0,0,0,,// Keep jdk 1.1 compliant so others can use this
0,0,0,0,0,,// second CR -> EOL + possibly empty line
0,0,0,0,0,,// CRC manually calculated, sorry // CRC // mode // link length // uid, gid
0,0,0,0,0,,// LF -> EOL
0,0,0,0,0,,// any other char
0,0,0,0,0,,// No absolute pathnames // Windows (and Posix?) paths can start with "\\NetworkDrive\", // so we loop on starting /'s.
0,0,0,0,0,,// Locate method Runtime.exec(String[] cmdarray, //                            String[] envp, File dir)
0,0,0,0,0,,// Bad URI, pass this on.
0,0,1,0,1,,// REVIEW // This is horribly inefficient, but it ensures that we // properly skip over bytes via the TarBuffer... //
0,0,0,0,0,,// read in the name
0,0,0,0,0,,// remove trailing null terminator
0,0,0,0,0,,// Unexpected EOF!
0,0,0,0,0,,// remove log file from testSpawn
0,0,0,0,0,,// Unexpected target exception? Should not happen.
0,0,0,0,0,,// ?? Should this be the default for ant?
0,0,0,0,0,,/* method is STORED and we used RandomAccessFile */
0,0,0,0,0,,// If random access output, write the local file header containing // the correct CRC and compressed/uncompressed sizes
0,0,0,0,0,,// constants for the messages to suppress by flags and their corresponding properties
0,0,0,0,0,,// not specified
0,0,0,0,0,,// ------------------------------------------ general Javadoc arguments
0,0,0,0,0,,// other implementation variables
0,0,0,0,0,,// Size/CRC not required if RandomAccessFile is used
0,0,0,0,0,,"/*     * Various ZIP constants     */"
0,0,0,0,0,,// classpath makes no sense
0,0,0,0,0,,//store method in local variable to prevent multiple method calls
0,0,0,0,0,,// CRC // mode // link length // uid, gid
0,0,0,0,0,,// Fallback method for Java 1.3 or earlier.
0,0,0,0,0,,// destDir
0,0,0,0,0,,// compression method
0,0,0,0,0,,// srcDir
0,0,0,0,0,,// last mod. time and date
0,0,0,0,0,,// file name length
0,0,0,0,0,,// version made by
0,0,0,0,0,,"/*                         *  Ignore this method as there is an addConfigured                         *  form of this method that has a higher                         *  priority                         */"
0,0,0,0,0,,// Only try to move if this is the last mapped file // and one of the mappings isn't to itself
0,0,0,0,0,,// create a single array of arguments for the compiler
0,0,0,0,0,,// if it's not an ASCII character, break here, and use UTF-8 encoding
0,0,1,0,1,,// print nice output about what we are doing for the log
0,0,0,0,0,,// need to set java.class.path property and restore it later // since the NetRexx compiler has no option for the classpath
0,0,0,0,0,,// record the fact that it's escaped
0,0,0,0,0,,// path is mentioned in the message
0,0,0,0,0,,// verbose level logging for suppressed messages
0,0,0,0,0,,// CRC // mode // link // uid, gid
0,0,0,0,0,,// get UTF-8 bytes for the remaining sub-string
0,0,0,0,0,,// warning for all warning messages
0,0,0,0,0,,// CRC // compressed length // uncompressed length
0,0,0,0,0,,// info level for the rest.
0,0,0,0,0,,// Go through the tokens one at a time, updating the // elements array and issuing warnings where appropriate.
0,0,0,0,0,,// The tag element is used as a // fileset. Parse all the files and create // -tag arguments.
0,0,0,0,0,,// for each byte
0,0,0,0,0,,// add our classpath to the mix
0,0,0,0,0,,// file comment length
0,0,0,0,0,,// add the system classpath // addExistingToClasspath(classpath,System.getProperty("java.class.path"));
0,0,0,0,0,,// disk number start
0,0,0,0,0,,// internal file attributes
0,0,0,0,0,,// some database keys, see #getProperties(int)
0,0,0,0,0,,// bad CRC // mode // link // uid, gid
0,0,0,0,0,,// for non-ascii character: make it positive, then escape
0,0,0,0,0,,// XMLReader used to validation process
0,0,0,0,0,,// external file attributes
0,0,0,0,0,,// disk numbers
0,0,0,0,0,,// turn validation on
0,0,0,0,0,,// number of entries
0,0,0,0,0,,// length and location of CD
0,0,0,0,0,,// just check whether this throws an exception
0,0,0,0,0,,// set the feature from the attribute list
0,0,0,0,0,,// ZIP file comment
0,0,0,0,0,,"/*         * No reason to change the working directory as all filenames and         * path components have been resolved already.         *         * Avoid problems with command line length in some environments.         */"
0,0,0,0,0,,// array not exhausted
0,0,0,0,0,,// Sets properties
0,0,0,0,0,,/* version made by                 */
0,0,0,0,0,,/* version needed to extract       */
0,0,0,0,0,,//if we got here, all was well
0,0,0,0,0,,// couldn't find compiler - try to find tools.jar // based on java.home setting
0,0,0,0,0,,/* general purpose bit flag        */
0,0,0,0,0,,/* compression method              */
0,0,0,0,0,,/* last mod file date              */
0,0,0,0,0,,// sort first to files, then dirs
0,0,0,0,0,,// Found in java.home as given
0,0,0,0,0,,/* uncompressed size               */
0,0,0,0,0,,/* filename length                 */
0,0,0,0,0,,// Only whitespace - ignore
0,0,0,0,0,,/* extra field length              */
0,0,0,0,0,,/* file comment length             */
0,0,0,0,0,,// add any jars in the directory
0,0,0,0,0,,/* internal file attributes        */
0,0,0,0,0,,/* relative offset of local header */
0,0,0,0,0,,// disk number
0,0,0,0,0,,// LFH offset,
0,0,0,0,0,,// overlay specified properties file (if any), which overrides project // settings
0,0,0,0,0,,// data offset will be filled later
0,0,0,0,0,,/* end of central dir signature    */
0,0,0,0,0,,/* number of this disk             */
0,0,0,0,0,,// ignore because properties file is not required
0,0,0,0,0,,// to report sax parsing errors // CheckStyle:VisibilityModifier ON
0,0,0,0,0,,/* the central dir on this disk    */
0,0,0,0,0,,/* the central dir                 */
0,0,0,0,0,,// then check it implements XMLReader
0,0,0,0,0,,/* offset of start of central      */
0,0,0,0,0,,"/*                 * Plain impossible with UTF8, see                 * http://java.sun.com/j2se/1.5.0/docs/guide/intl/encoding.doc.html                 *                 * fallback to platform specific anyway.                 */"
0,0,0,0,0,,// no include pattern implicitly means includes="**"
0,0,0,0,0,,// private static final int FG_BLACK = 30;
0,0,0,0,0,,// see if it is a SAX1 Parser
0,0,0,0,0,,"/*     * Closes an unused connection after an error and doesn't rethrow     * a possible SQLException     * @since Ant 1.7     */"
0,0,0,0,0,,// Validates property
0,0,0,0,0,,// wait 2 second extras // the test failed with 100 ms of margin on cvs.apache.org on August 1st, 2003
0,0,0,0,0,,// Print out the name of the task if we're in one
0,0,0,0,0,,// private static final int FG_YELLOW = 33;
0,0,0,0,0,,//for every file, we have a new instance of the validator
0,0,0,0,0,,// dummy1 --> dummy2 --> dummy3 // (which holds a glob mapper from "*.java" to "*.class"
0,0,0,0,0,,// // *****  initialize test environment (called "bed")  ***** //
0,0,0,0,0,,// if this is not a valid file: just use the uri
0,0,0,0,0,,// THIS WILL FAIL. //compareBytes("abc", "utf-16");
0,0,0,0,0,,//if there were no main targets, we list all subtargets //as it means nothing has a description
0,0,0,0,0,,// private static final int FG_WHITE = 37;
0,0,0,0,0,,// Property
0,0,0,0,0,,// For NetWare, use the boolean=true mode, so we can use delimiter // information to make a better decision later.
0,0,0,0,0,,// we are on NetWare, tokenizing is handled a little differently, // due to the fact that NetWare has multiple-character volume names.
0,0,0,0,0,,// add ant properties
0,0,0,0,0,,// NB: this makes use of Project#setProperty rather than Project#setNewProperty //     due to backwards compatiblity reasons
0,0,0,0,0,,// If we've been successful on an update, delete the // temporary file
0,0,0,0,0,,// shouldn't be possible
0,0,0,0,0,,//Ignore - we will use the defaults.
0,0,0,0,0,,// CheckStyle - magic numbers // checking for "X:\ 0=dquote,1=letter,2=:,3=\
0,0,0,0,0,,// get files from old methods - includes and nested include
0,0,0,0,0,,// Pump streams asynchronously
0,0,0,0,0,,// A wild default for when the thread is interrupted
0,0,0,0,0,,// On junit3 this is a FAILURE, on junit4 this is an ERROR
0,0,0,0,0,,// Set up PRIMITIVE_TYPE_MAP
0,0,0,0,0,,// Wait for the process to finish
0,0,0,0,0,,// Wait for the end of output and error streams
0,0,0,0,0,,// Informative summary message in case of errors
0,0,0,0,0,,// die if cabarc fails
0,0,0,0,0,,/* the starting disk number        */
0,0,0,0,0,,// check of add[Configured](Class) pattern
0,0,0,0,0,,// Use this to prepend a message to the properties file
0,0,0,0,0,,/* zipfile comment length          */
0,0,0,0,0,,"/*     * Converts DOS time to Java time (number of milliseconds since epoch).     */"
0,0,0,0,0,,"/* ========================================================================    *    * Constructors    */"
0,0,0,0,0,,// CRC will be added later
0,0,0,0,0,,/*<ZipExtraField>*/
0,0,0,0,0,,// The local file name is simply the local target path (tgt) which has // been passed recursively down from the top of the tree, with the item's name appended.
