Label, Type, Content
0, Line, //  Doing a delete 
0, Line, //  ensure zk got connected 
0, Line, //  use synchronized(this) to access 
0, Line, //  Defaults ServerCnxnFactory would be instantiated with 
0, Line, //  make sure there is a leader 
0, Line, //  now create the direct children 
0, Line, //  add back servers 7 and 8 while still in reconfigMode (we didn't call 
0, Line, //  Create Zookeeper and connect to it. 
0, Line, // quorumPeer.setQuorumPeers(config.getAllMembers()); 
0, Line, //  we only import NodeViewers 
0, Block, /*      * Challenge counter to avoid replay attacks      */
0, Line, // Check that the node path is removed from pTrie 
0, Line, //  including the header and the last / bytes   the snapshot should be at least 10 bytes 
1, Line, //  Note, we may exceed our max length by a bit when we add the last   watch in the batch. This isn't ideal, but it makes the code simpler. 
0, Line, //  not a CA 
0, Line, //  number of entries skipped to get to the end of the iterator, less the number skipped to get to the start 
0, Block, /*  save the return error code by the server  */
0, Line, //  Change the '1' to e.g. 5, to change this to 5 minutes. 
0, Line, //  authenticate learner 
0, Line, //  The test method threw an exception, but it might be an   expected exception as defined in the @Test annotation.   Check the annotation and log an appropriate message. 
0, Line, //  register an interest op update request with the selector. 
0, Line, //  This must be a global request 
0, Line, //  Here we create 13000 znodes 
0, Line, //  The change should happen now 
0, Block, /*      * Request processors      */
0, Line, //  1238, 1237 
0, Line, //  Create and Register the top level Log4J MBean 
0, Line, //  Test basic create, ls, and getData 
0, Line, //  No entries in jaas.conf   If there's a configuration exception fetching the jaas section and   the user has required sasl by specifying a LOGIN_CONTEXT_NAME_KEY or a jaas file 
0, Line, //  don't waste memory if there are few watches on a node   rehash when the 4th entry is added, doubling size thereafter   seems like a good compromise 
0, Line, //  creating sequential nodes is stored properly 
0, Line, //  servers, and then bounce the other servers one by one 
0, Line, //  than peer zxid 
0, Line, //  Check that when a server starts from old style config, it should keep the client 
0, Block, /*          * Send the same messages, this time should not make 0 the leader.          */
0, Line, //  start additional new servers 
0, Line, //  pretend each connect attempt takes 4000 milliseconds 
0, Line, //  servers 4 and 5 should be able to work independently 
0, Block, /*  We've sent the whole buffer, so drop the buffer  */
0, Block, /*               * Start a new connection if doesn't have one already.               */
0, Line, //  watcher2 
0, Line, //  Send the connection request as a client do 
0, Line, //  This value will be used directly in {@link CODE#SESSIONMOVED}   public static final int SessionMoved = -118;        
0, Block, /*      * (non-Javadoc)     *      * @see     * org.apache.zookeeper.inspector.gui.nodeviewer.ZooInspectorNodeViewer#     * setZooInspectorManager     * (org.apache.zookeeper.inspector.manager.ZooInspectorNodeManager)      */
0, Line, //  this is ok -- just a packet from an old client which   doesn't contain readOnly field 
0, Line, //  Number of machines increased, my server is in the new cluster   Here whether to move or not depends on the difference of cluster   sizes   With probability 1 - |old|/|new} the client disconnects 
0, Line, //  In this case, the hostname equals literal IP address. 
0, Line, //  queuedBuffer has reached its component limit, so combine the existing components. 
0, Line, //  check if being waken up on closing. 
0, Line, //  abort if we hit the limit 
0, Block, /*          * Start mock server 1          */
0, Line, //  start server again with intact database 
0, Line, //  so this shouldn't break anything. 
0, Line, //  Resolve hostname for this server in case the   underlying ip address has changed. 
0, Line, //  lets remove the leader and some other server 
0, Line, //  Throw an error if there were any leaked buffers 
0, Line, //  delete till you can find a node with more than   one child 
0, Line, // shutdown leader- quorum should still exist 
0, Block, /*      * (non-Javadoc)     *      * @seeorg.apache.zookeeper.inspector.manager.ZooInspectorManager#     * saveNodeViewersFile(java.io.File, java.util.List)      */
0, Block, /*  Election instance  */
0, Line, //  if no TGT, do not bother with ticket management. 
0, Line, //  each watcher will process the event 
0, Line, //  7. restart the previous leader to force it to replay the edits and possibly come up in a bad state 
0, Line, //  shutdown 2 followers so that leader does not have majority and goes 
0, Line, //  make sure they joined the new config without any change to it 
0, Line, //  where the packet is actually sent. 
0, Line, //  write message 
0, Line, //  Get each logger from the Log4J Repository and add it to the   Hierarchy MBean created above.   org.apache.log4j.spi.LoggerRepository r = 
0, Line, //  We send snap 
0, Line, //  a different, larger version dynamic file 
0, Line, //  Start up the ZK server to automatically create the necessary directories   and capture the directory where data is stored 
0, Line, //  look for the clients to finish their create operations 
0, Line, //  default constructor 
0, Line, //  it later 
0, Line, //  startForwarding() will be called in all cases 
0, Line, // send a ping request either time is due or no packet sent out within MAX_SEND_PING_INTERVAL 
0, Line, //  some of the operations will be executed by a client connected to   the removed server   while others are invoked by a client connected to some other   server.   when we're removing the leader, zk1 will be the client connected   to removed server 
0, Line, //  Again, the user explicitly set something SASL-related, so   they probably expected SASL to succeed. 
